EURO OPTIKA NY,Misc Non-Food Retail - 817,Non-Delivery of Service - N02,Advised to Sue - ATS,NEW YORK,NY
E - WORLD TRAVEL & TOURS INC.,Travel Agency - 440,Surcharge/Overcharge - S02,Cash Amount - AMT,NEW YORK,NY
E-WORLD TRAVEL & TOURS INC.,Travel Agency - 440,Misrepresentation - M01,Cash Amount - AMT,NEW YORK,NY
E.W.S.I. INC.,Electronic Store - 001,Non-Delivery of Service - N02,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
EW STUDIO INC.,Electronic Store - 001,Damaged Goods - D01,Advised to Sue - ATS,FLUSHING,NY
EW STUDIO INC.,Electronic Store - 001,Defective Goods - D02,Referred to Manufacturer - RMF,FLUSHING,NY
"EXCLUSIVE CELLULAR OF FORDHAM, INC.",Electronic Store - 001,Surcharge/Overcharge - S02,Consumer Took Action - CTA,BRONX,NY
EXCLUSIVE FURNITURE,Furniture Sales - 242,Damaged Goods - D01,Advised to Sue - ATS,JAMAICA,NY
EXCLUSIVE FURNITURE,Furniture Sales - 242,Damaged Goods - D01,No Business Response - NVR,JAMAICA,NY
EXCLUSIVE FURNITURE,Furniture Sales - 242,Damaged Goods - D01,Goods Received - GDR,JAMAICA,NY
EXCLUSIVE FURNITURE,Misc Non-Food Retail - 817,Wrong Goods - W01,Unable to Locate Business - ULV,JAMAICA,NY
EXCLUSIVE FURNITURE,Furniture Sales - 242,Damaged Goods - D01,Unable to Locate Business - ULV,JAMAICA,NY
EXCLUSIVE NIGHTLIFE CORPORATION,Employment Agency - 034,Non-Delivery of Service - N02,No Business Response - NVR,ASTORIA,NY
EXCLUSIVE NIGHTLIFE CORPORATION,Employment Agency - 034,Advertising/Non-Availability - A03,Unable to Locate Business - ULV,ASTORIA,NY
EXECLUSIVE FURNITURE,Furniture Sales - 242,Exchange Goods/Contract Cancelled - E01,Unable to Locate Business - ULV,JAMAICA,NY
EXECUTIVE TRAVEL & TOURS INC.,Travel Agency - 440,Billing Dispute - B02,No Business Response - NVR,BRONX,NY
"EXOTIC & UNIQUE CARS, INC.",Secondhand Dealer Auto - 005,Outstanding Judgment - J01,Out of Business - OOB,JAMAICA,NY
EXPO MOTORS INC.,Secondhand Dealer Auto - 005,Misrepresentation - M01,Referred to Outside - RTO,HOLLIS,NY
"EXPRESS CLEANERS FRANCHISE, INC",Dry Cleaners - 230,Lost Property - L02,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
EXPRESS FURNITURE WAREHOUSE,Furniture Sales - 242,Damaged Goods - D01,Resolved and Consumer Satisfied - SPF,BRONX,NY
EXPRESS FURNITURE WAREHOUSE,Furniture Sales - 242,Damaged Goods - D01,Goods Exchanged - GEX,Jamaica,NY
EXPRESS MOBILE INC.,Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,NEW YORK,NY
EXTRA SPACE STORAGE,Other,Billing Dispute - B02,Advised to Sue - ATS,BROOKLYN,NY
EXTRASPACE STORAGE,Storage Warehouse - 120,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
EYE WORLD OPTICAL,Misc Non-Food Retail - 817,Quality of Work - Q01,Advised to Sue - ATS,OZONE PARK,NY
E Z PAWN CORP.,Pawnbroker - 080,Breach of Contract - B03,No Satisfactory Agreement - NSA,LONG ISLAND CITY,NY
"FAB AUTO SALES, INC.",Secondhand Dealer Auto - 005,Defective Goods - D02,Advised to Sue - ATS,JAMAICA,NY
"FABRIC SAVE-A-THON SO. BLVD., INC.",Electronic & Home Appliance Service Dealer - 115,Non-Delivery of Goods - N01,Advised to Sue - ATS,BRONX,NY
FABRICS SAVE-A-THON FLATBUSH INC.,Electronic & Home Appliance Service Dealer - 115,Misrepresentation - M01,Goods Repaired - GRS,NEW YORK,NY
"FAIR COLLECTIONS & OUTSOURCING, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,ROSWELL,GA
Fairfield Inn & Suites by Marriott,Misc Non-Food Retail - 817,Refund Policy - R01,Advised to Sue - ATS,NEW YORK,NY
FAIRWAY MARKET,Supermarket  - 819,Advertising/Misleading - A02,No Satisfactory Agreement - NSA,NEW YORK,NY
FALK DRUG CORP.,Dealer In Products For The Disabled - 119,Damaged Goods - D01,Credit Card Refund and/or Contract Cancelled - CRC,NEW YORK,NY
FAMILIES FURNITURE INC.,Furniture Sales - 242,Non-Delivery of Goods - N01,Advised to Sue - ATS,BROOKLYN,NY
FAMILIES FURNITURE INC.,Furniture Sales - 242,Misrepresentation - M01,Unable to Locate Business - ULV,BROOKLYN,NY
FANCY EAST SIDE CLEANERS INC.,Dry Cleaners - 230,Surcharge/Overcharge - S02,Goods Received - GDR,NEW YORK,NY
FANCY EAST SIDE CLEANERS INC.,Dry Cleaners - 230,Lost Property - L02,Advised to Sue - ATS,NEW YORK,NY
FASHION HOME FURNITURE INC.,Furniture Sales - 242,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,CORONA,NY
FAST COLLISION & TOWING 1 INC,Tow Truck Company - 124,Misrepresentation - M01,Cash Amount - AMT,BROOKLYN,NY
FAST TOWING & COLLISION INC.,Tow Truck Company - 124,Billing Dispute - B02,Cash Amount - AMT,LONG IS CITY,NY
FATHER AND SONS INC.5,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,BROOKLYN,NY
FERGUSON & O'MALLEY,Debt Collection Agency - 122,Billing Dispute - B02,Unable to Locate Business - ULV,LOCKPORT,NY
FIAT OF MANHATTAN,Auto Leasing - 211,Misrepresentation - M01,Credit Card Refund and/or Contract Cancelled - CRC,NEW YORK,NY
FIFTH AVENUE FURNITURE INC.,Furniture Sales - 242,Non-Delivery of Goods - N01,Consumer Took Action - CTA,ELMHURST,NY
FINE FARE SUPERMARKET,Supermarket - 819,Surcharge/Overcharge - S02,Cash Amount - AMT,LONG BRANCH,NJ
FINE JEWELER WATCHES,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Store Credit - SCR,BRONX,NY
FINGERHUT,Mailorder Misc - 319,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,NEWARK,NJ
FIRST ASSET RECOVERY,Debt Settlement - 248,Misrepresentation - M01,Unable to Locate Business - ULV,NIAGARA FALLS,NY
FIRSTCLASS WIRELESS INC.,Electronic Store - 001,Defective Goods - D02,Advised to Sue - ATS,NEW YORK,NY
FIRST CREDIT SERVICES INC.,Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,WOODBRIDGE,NJ
"FIRST NATIONAL COLLECTION BUREAU, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,ROSWELL,GA
FIRST NATIONAL CREDIT SOLUTIONS,Debt Settlement - 248,Advertising/General - A01,Resolved and Consumer Satisfied - SPF,DOVER,NJ
FIRST STAR TOWING INC.,Tow Truck Company - 124,Misrepresentation - M01,Cash Amount - AMT,BRONX,NY
FIRST STAR TOWING INC.,Tow Truck Company - 124,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,BRONX,NY
FIRST STAR TOWING INC.,Tow Truck Company - 124,Damaged Goods - D01,Cash Amount - AMT,BRONX,NY
FIVE BOROUGH HEATING AND COOLING,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,BROOKLYN,NY
FIVE J'S AUTOMOTIVE LTD.,Tow Truck Company - 124,Damaged Goods - D01,Cash Amount - AMT,BRONX,NY
FIVE J'S AUTOMOTIVE LTD.,Tow Truck Company - 124,Misrepresentation - M01,Referred to Outside - RTO,BRONX,NY
FIVE STARS OF BROOKLYN INCORPORATED,Electronic Store - 001,Breach of Contract - B03,Cash Amount - AMT,BROOKLYN,NY
Five Stars of Brooklyn VIII Inc.,Electronic Store - 001,Refund Policy - R01,Cash Amount - AMT,BROOKLYN,NY
FIVE STARS OF BROOKLYN VI INC.,Electronic Store - 001,Billing Dispute - B02,Consumer Took Action - CTA,BROOKLYN,NY
FLAMINGO FURNITURE CORP.,Furniture Sales - 242,Refund Policy - R01,No Satisfactory Agreement - NSA,BROOKLYN,NY
FLAMINGO FURNITURE CORP.,Furniture Sales - 242,Damaged Goods - D01,Goods Exchanged - GEX,BROOKLYN,NY
FLATBUSH GAMERS LLC,Electronic & Home Appliance Service Dealer - 115,Non-Delivery of Service - N02,Advised to Sue - ATS,BROOKLYN,NY
FLATBUSH XPRESS FURNITURE CORP,Furniture Sales - 242,Advertising/Misleading - A02,Advised to Sue - ATS,BROOKLYN,NY
FLATIRON 20 PARKING LLC,Garage - 049,Damaged Goods - D01,Cash Amount - AMT,NEW YORK,NY
FLATS FIXED,Misc Non-Food Retail - 817,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,ROSEDALE,NY
FLIGHT CLUB NEW YORK,Wearing Apparel  - 450,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,NEW YORK,NY
FLORENCE CLEANERS,Dry Cleaners - 230,Damaged Goods - D01,No Satisfactory Agreement - NSA,CORONA,NY
FLORENCE E. BROWNE FUNERAL HOME INC.,Funeral Homes - 888,Refund Policy - R01,Advised to Sue - ATS,NEW YORK,NY
FLUSHING BENEFIT CENTER,Other,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,FLUSHING,NY
FLUSHING HOME CENTER,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Resolved and Consumer Satisfied - SPF,FLUSHING,NY
FLY SASTA,Travel Agency - 440,"Misrepresentation - M01, Non-Delivery of Service - N02",No Business Response - NVR,NEW YORK,NY
FMS INC.,Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,TULSA,OK
"FNCC, INC",Employment Agency - 034,Misrepresentation - M01,Unable to Locate Business - ULV,NEW YORK,NY
"FNCC, INC",Employment Agency - 034,Misrepresentation - M01,Unable to Locate Business - ULV,NEW YORK,NY
"FONTANA GALLERY, INC",Electronic Store - 001,Misrepresentation - M01,Credit Card Refund and/or Contract Cancelled - CRC,NEW YORK,NY
"FONTANA GALLERY, INC",Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,NEW YORK,NY
FOOD BAZAAR,Supermarket  - 819,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
FOODTOWN OF HOLLIS,Misc Non-Food Retail - 817,Advertising/General - A01,Goods Received - GDR,HOLLIS,NY
FOOD WORLD,Supermarket  - 819,Advertising/Misleading - A02,Resolved and Consumer Satisfied - SPF,BIRMINGHAM,AL
"FORDHAM AUTO SALES, INC.",Secondhand Dealer Auto - 005,Advertising/General - A01,Consumer Took Action - CTA,BRONX,NY
"FORDHAM AUTO SALES, INC.",Secondhand Dealer Auto - 005,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,BRONX,NY
FORDHAM ELECTRONIC EXPERTS INC.,Electronic & Home Appliance Service Dealer - 115,Refund Policy - R01,Advised to Sue - ATS,BRONX,NY
"FORDHAM ELECTRONICS, INC.",Electronic Store - 001,Layaway - L01,Unable to Locate Business - ULV,BRONX,NY
FORDHAM FURNITURE WAREHOUSE,Misc Non-Food Retail - 817,Damaged Goods - D01,Cash Amount - AMT,BRONX,NY
FORDHAM ROAD WIRELESS INC.,Electronic Store - 001,Defective Goods - D02,Goods Received - GDR,BRONX,NY
FORDHAM WIRELESS INC.,Electronic Store - 001,Surcharge/Overcharge - S02,No Business Response - NVR,BRONX,NY
FOREVER FAIR,Misc Non-Food Retail - 817,Misrepresentation - M01,No Satisfactory Agreement - NSA,NEW YORK,NY
FORSTER & GARBUS LLP,Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,COMMACK,NY
FORSTER & GARBUS LLP,Debt Collection Agency - 122,Harassment - H01,Resolved and Consumer Satisfied - SPF,COMMACK,NY
"FOUR STAR AIR CONDITIONING CO., LLC",Electronic & Home Appliance Service Dealer - 115,Surcharge/Overcharge - S02,Credit Card Refund and/or Contract Cancelled - CRC,ASTORIA,NY
FRANK & CAMILLE'S WEST PIANOS,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,OZONE PARK,NY
"FRANKIE'S 5 ANGELS VARIETY STORE, LLC",Pawnbroker - 080,Exchange Goods/Contract Cancelled - E01,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
FRANKLIN AVENUE PHARMACY,Misc Non-Food Retail - 817,Damaged Goods - D01,Cash Amount - AMT,BROOKLYN,NY
FREDERICK DOUGLAS FURNITURE,Furniture Sales - 242,Damaged Goods - D01,No Satisfactory Agreement - NSA,NEW YORK,NY
FREDERICK DOUGLAS FURNITURE,Furniture Sales - 242,Damaged Goods - D01,Goods Repaired - GRS,NEW YORK,NY
"FREEDOM DEBT RELIEF, LLC",Debt Settlement - 248,Misrepresentation - M01,Advised to Sue - ATS,TEMPE,AZ
FRESH GARDEN INC.,Grocery-Retail - 808,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
"FRIENDS BEYOND THE WALL, INC.",Misc Non-Food Retail - 817,Non-Delivery of Service - N02,Resolved and Consumer Satisfied - SPF,POUGHKEEPSIE,NY
"FRONTLINE ASSET STRATEGIES, LLC",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,ROSEVILLE,MN
Full House Antiques,Misc Non-Food Retail - 817,Misrepresentation - M01,Unable to Locate Business - ULV,NEW YORK,NY
FULL HOUSE ANTIQUES,Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,Unable to Locate Business - ULV,NEW YORK,NY
FULL HOUSE ANTIQUES,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Unable to Locate Business - ULV,NEW YORK,NY
"FULTON CAR PARK, LLC",Garage - 049,Misrepresentation - M01,Cash Amount - AMT,NEW YORK,NY
"FULTON, FRIEDMAN & GULLACE, LLP",Debt Collection Agency - 122,Harassment - H01,Resolved and Consumer Satisfied - SPF,ROCHESTER,NY
FULTON PLACE,Furniture Sales - 242,Wrong Goods - W01,No Satisfactory Agreement - NSA,REGO PARK,NY
FULTON WIRELESS INC.,Electronic Store - 001,Wrong Goods - W01,Advised to Sue - ATS,BROOKLYN,NY
FURNITURE AND MATTRESS NYS WAREHOUSE CORP,Furniture Sales - 242,Misrepresentation - M01,Advised to Sue - ATS,JAMAICA,NY
FURNITURE CENTER,Furniture Sales - 242,Billing Dispute - B02,Bill Reduced - BLR,BROOKLYN,NY
FURNITURE CENTER,Furniture Sales - 242,Misrepresentation - M01,Goods Repaired - GRS,BROOKLYN,NY
FURNITURE CENTER,Furniture Sales - 242,Damaged Goods - D01,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
FURNITURE DIRECT,Furniture Sales - 242,Non-Delivery of Goods - N01,Goods Repaired - GRS,BRONX,NY
FURNITURE DIRECT,Furniture Sales - 242,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,BRONX,NY
FURNITURE DIRECT WHOLESALE,Furniture Sales - 242,Exchange Goods/Contract Cancelled - E01,No Business Response - NVR,BRONX,NY
FURNITURE DIRECT WHOLESALERS,Furniture Sales - 242,Exchange Goods/Contract Cancelled - E01,Resolved and Consumer Satisfied - SPF,BRONX,NY
FURNITURE DIRECT WHOLESALERS INC.,Furniture Sales - 242,Defective Goods - D02,Advised to Sue - ATS,BRONX,NY
FURNITURE EXPRESS,Furniture Sales - 242,Defective Goods - D02,Advised to Sue - ATS,BRONX,NY
FURNITURE EXPRESS,Furniture Sales - 242,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,BRONX,NY
FURNITURE EXPRESS,Furniture Sales - 242,Non-Delivery of Goods - N01,Consumer Took Action - CTA,BRONX,NY
FURNITURE EXPRESS,Furniture Sales - 242,Advertising/General - A01,Advised to Sue - ATS,BRONX,NY
FURNITURE HAVEN,Furniture Sales - 242,Wrong Goods - W01,No Satisfactory Agreement - NSA,STATEN ISLAND,NY
FURNITURE TO GO,Furniture Sales - 242,Damaged Goods - D01,Advised to Sue - ATS,BROOKLYN,NY
FURNITURE TO GO,Furniture Sales - 242,Exchange Goods/Contract Cancelled - E01,Goods Repaired - GRS,BROOKLYN,NY
FURNITURE TO GO,Furniture Sales - 242,Damaged Goods - D01,Advised to Sue - ATS,BROOKLYN,NY
FURNITURE TO GO,Furniture Sales - 242,Damaged Goods - D01,No Satisfactory Agreement - NSA,BROOKLYN,NY
FURNITURE TO GO,Furniture Sales - 242,Non-Delivery of Goods - N01,Goods Received - GDR,BROOKLYN,NY
FURNITURE TO GO,Furniture Sales - 242,Non-Delivery of Goods - N01,Goods Exchanged - GEX,BROOKLYN,NY
FURNITURE ZONE,Furniture Sales - 242,Wrong Goods - W01,Advised to Sue - ATS,BROOKLYN,NY
FURNITURE ZONE INC.,Furniture Sales - 242,Breach of Warranty - B04,Advised to Sue - ATS,BROOKLYN,NY
GALLERIA HOME DECOR,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,JACKSON HEIGHTS,NY
GALLERY JEWERLY CENTER,Jewelry Store-Retail - 823,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,BROOKLYN,NY
"GALOWSKI, ARLENE",Employment Agency - 034,Non-Delivery of Service - N02,Unable to Locate Business - ULV,JAMAICA,NY
"GALOWSKI, ARLENE",Employment Agency - 034,Non-Delivery of Service - N02,Advised to Sue - ATS,JAMAICA,NY
"GALOWSKI, ARLENE",Employment Agency - 034,Non-Delivery of Service - N02,Unable to Locate Business - ULV,JAMAICA,NY
"GAMERS ZONE, INC",Electronic Store - 001,Defective Goods - D02,Resolved and Consumer Satisfied - SPF,ASTORIA,NY
GAMETECH CTS,Electronic & Home Appliance Service Dealer - 115,Non-Delivery of Service - N02,Advised to Sue - ATS,FLUSHING,NY
GA PAWNSHOP LTD,Pawnbroker - 080,Non-Delivery of Goods - N01,Cash Amount - AMT,WHITEPLAINS,NY
GA PAWNSHOP LTD,Pawnbroker - 080,Breach of Contract - B03,Cash Amount - AMT,WHITEPLAINS,NY
GA PAWNSHOP LTD,Pawnbroker - 080,Other - Z01,Cash Amount - AMT,WHITEPLAINS,NY
GA PAWNSHOP LTD.,Pawnbroker - 080,Non-Delivery of Goods - N01,Cash Amount - AMT,NEW YORK,NY
GC SERVICES LIMITED PARTNERSHIP,Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,HOUSTON,TX
"GEM FINANCIAL SERVICES, INC.",Pawnbroker - 080,Breach of Contract - B03,Cash Amount - AMT,BROOKLYN,NY
"GEM RESTORATION SERVICE, INC.",Dealer In Products For The Disabled - 119,Defective Goods - D02,Goods Repaired - GRS,FLUSHING,NY
"GENERAL AUTO BODY WORKS, INC.",Tow Truck Company - 124,Surcharge/Overcharge - S02,Cash Amount - AMT,JAMAICA,NY
GENERAL VISION SERVICES,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,BROOKLYN,NY
GENEVA WATCH GROUP,Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,LONG ISLAND CITY,NY
GIA LAM,Restaurant - 818,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
GIULIANO'S HEATING & COOLING INC.,Misc Non-Food Retail - 817,Quality of Work - Q01,Advised to Sue - ATS,BRONX,NY
G.K. Department Stores,Furniture Sales - 242,Damaged Goods - D01,No Satisfactory Agreement - NSA,BROOKLYN,NY
"GLOBAL ADVISORS, LLC",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,BURNSVILLE,MN
GLOBAL EMPLOYMENT INC,Employment Agency - 034,"Misrepresentation - M01, Non-Delivery of Service - N02",Unable to Locate Business - ULV,BROOKLYN,NY
GLOBAL SERVICES,Employment Agency - 034,Misrepresentation - M01,Unable to Locate Business - ULV,NEW YORK,NY
GLOBAL SERVICES,Employment Agency - 034,Misrepresentation - M01,Unable to Locate Business - ULV,NEW YORK,NY
GLOBAL SERVICES,Employment Agency - 034,Misrepresentation - M01,Unable to Locate Business - ULV,NEW YORK,NY
GLOBE U.S.A INC.,Furniture Sales - 242,Defective Goods - D02,Cash Amount - AMT,JAMAICA,NY
GM SECURITY LLC,Misc Non-Food Retail - 817,Misrepresentation - M01,Out of Business - OOB,NEW YORK,NY
GOD BLESS AUTO LINE,Secondhand Dealer Auto - 005,"Misrepresentation - M01, Non-Delivery of Goods - N01, Non-Delivery of Service - N02",Consumer Took Action - CTA,BROOKLYN,NY
GO FOR IT TELECOM (NY) INC.,Electronic Store - 001,Defective Goods - D02,Cash Amount - AMT,BROOKLYN,NY
GOGO FURNITURE CORPORATION,Furniture Sales - 242,Damaged Goods - D01,Advised to Sue - ATS,BROOKLYN,NY
GOLDEN CLASSICS,Jewelry Store-Retail - 823,"Misrepresentation - M01, Wrong Goods - W01",No Satisfactory Agreement - NSA,NEW YORK,NY
GOLDEN MALL INC,Jewelry Store-Retail - 823,Refund Policy - R01,Advised to Sue - ATS,NEW YORK,NY
GOLDEN MANDARIN COURT,Restaurant - 818,Surcharge/Overcharge - S02,Cash Amount - AMT,NEW YORK,NY
"GOLDEN TECHNOLOGIES, INC.",Misc Non-Food Retail - 817,Non-Delivery of Service - N02,Credit Card Refund and/or Contract Cancelled - CRC,OLD FORGE,PA
"GOLD KEY CREDIT, INC.",Debt Collection Agency - 122,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,BROOKSVILLE,FL
"GOLD RAIN, INC.",Pawnbroker - 080,Lost Property - L02,Goods Received - GDR,BROOKLYN,NY
"GOLD & ROSENBLATT, LLC",Debt Collection Agency - 122,Billing Dispute - B02,Referred to Outside - RTO,BRONX,NY
"GOLD & ROSENBLATT, LLC",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,BRONX,NY
GOLD STANDARD SERVICE GROUP,Employment Agency - 034,"Misrepresentation - M01, Non-Delivery of Service - N02",Advised to Sue - ATS,NEW YORK,NY
GOLD STAR WIRELESS,Electronic Store - 001,Refund Policy - R01,Unable to Locate Business - ULV,NEW YORK,NY
GO NEW YORK TOURS INC.,Sightseeing Bus - 078,Non-Delivery of Service - N02,Cash Amount - AMT,NEW YORK,NY
GO NEW YORK TOURS INC.,Sightseeing Bus - 078,Misrepresentation - M01,Cash Amount - AMT,NEW YORK,NY
GO NEW YORK TOURS INC.,Sightseeing Bus - 078,Non-Delivery of Service - N02,Cash Amount - AMT,NEW YORK,NY
GO NEW YORK TOURS INC.,Sightseeing Bus - 078,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
GO NEW YORK TOURS INC.,Sightseeing Bus - 078,Advertising/General - A01,Cash Amount - AMT,NEW YORK,NY
GO NEW YORK TOURS INC.,Sightseeing Bus - 078,Misrepresentation - M01,Cash Amount - AMT,NEW YORK,NY
GOOD CARS SALES AND REPAIR INC.,Secondhand Dealer Auto - 005,Damaged Goods - D01,Resolved and Consumer Satisfied - SPF,BRONX,NY
GOOD DEAL APPLIANCE INC.,Appliances - 244,Defective Goods - D02,No Satisfactory Agreement - NSA,BROOKLYN,NY
GOOD DEAL APPLIANCE INC.,Appliances - 244,Wrong Goods - W01,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
GOOD LUCK JADE CRYSTAL & CRAFT INC.,Jewelry Store-Retail - 823,Exchange Goods/Contract Cancelled - E01,Goods Exchanged - GEX,NEW YORK,NY
GRAMERCY GYNECOLOGY,Misc Non-Food Retail - 817,Billing Dispute - B02,No Business Response - NVR,NEW YORK,NY
GRAND CAR PARK LLC,Garage - 049,Surcharge/Overcharge - S02,Cash Amount - AMT,NEW YORK,NY
"GRAY LINE NEW YORK TOURS, INC.",Sightseeing Bus - 078,Advertising/General - A01,Cash Amount - AMT,NEW YORK,NY
"GRAY LINE NEW YORK TOURS, INC.",Sightseeing Bus - 078,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,NEW YORK,NY
GREAT SCOT CLEANERS,Dry Cleaners - 230,Non-Delivery of Service - N02,Goods Received - GDR,FLUSHING,NY
GREAT WALL SUPERMARKET OF FLUSHING,Supermarket  - 819,Exchange Goods/Contract Cancelled - E01,Goods Exchanged - GEX,FLUSHING,NY
